business_id,date,likes,text,user_id
oY1EkXqpe95mVAHhyIvOXA,5/17/12,1,Great lunch,fqASritOWXsXbm-Um4R6PQ
fFEVYnq99wL_LWnP3eQ8dQ,8/5/15,1,love the zone!,DiYunzEqU0xZYrdDCIaycA
tMzQPil_7TIHnaoToyQxuQ,2/10/13,1,Impossible to get a more delicious salad in this city. Hands down the best of the best!,d_UjO53YhHHee53m0Y58Zg
NqelJlme2RN0RxcmO6lxmw,10/14/12,1,"My mates and I come here for NFL on Sunday. Good, irresponsible, fun.",SlEbDZQqx7lFA11BFbiilg
4dMXRwNvcjNzDPMec--Wnw,6/30/12,1,Un bon latte avant d'aller faire les courses de la fin de semaine!,0Q2QhRuyD_oGodCj__wcvQ
yYOKp42L05K1Wd7dtYXOMA,11/13/12,1,Check out all the exhibits and then sit and watch people.,fQR97M7EzFO6vZ6R9RIN3g
kiwUEhj2KXh4krPqX13bnA,11/14/14,1,THEY HAVE CURLY FRIES.......ehrmergerrrrrrrrred!,penlCzqC2xlp40FS2eM-bg
CsItrbBidc4UdubQSHb54g,6/29/15,1,"Pho Tonkinese, no dumpster diving for noodles or flank steak meat. Tonkinese refers to the beef bone broth, excellent flavor to the last drop! 5/5",Q2jWOzEmkl6Zys2R1fFZWg
fdKXdj2L3DiyHvqHw6FCvg,10/3/12,1,"Pizza is good-to-very good. Wood fired so that blackened Neopolitan effect is nice but the dough is like regular pizza dough. Basically thin crust regular pizza, wood oven. Is what it is.",KwSZZ1Sb1_QUD-jLopBxow
qZi89e_d6RyooGH9LEvFEQ,4/16/15,1,"Just trust me and order the spinach and garlic slice, you will love it. In fact the only person who won't love it is your date because your breath will smell like garlic, but you don't worry about that either, because she will dump you anyways because you took her for out for a slice of pizza. You keep smiling though because you just had a damn good slice of pizza and she probably wasn't worth it.",isdy497M0zS6MYvEw2TTDw
wDRvlZteKOHK2C0DG2dKAw,11/20/12,1,Having one of the most amazing waiter service in my entire life.  Will keep you guys posted with a full on review.   Btw must try the shrimp tempura,l1bBsKjKJemf7CwPMXod8g
wDRvlZteKOHK2C0DG2dKAw,10/7/14,1,"Malheureusement la taverne magnan fermera le 21 d̩cembre 2014. La cause principale est les travaux actuels dans les rues autour ainsi le fait que lors de l'ouverture il y a plus de 80 ans, il ̩tait situ̩ dans un secteur industriel alors que maintenant ce sont des condominiums. Sans oublier le fait que avec l'̩norme chantier de construction de l'̩changeur Turcot, l'achalandage baissera.  82 ans en affaire avec le fameux r̫ti de b��uf comme plat signature.",lKYQsbYcTpiSPej-DLDnfg
F2BBQrVFOiP-94gTWwzp1w,8/7/12,1,Been around forever. Great to order in on a cold snowy winter night. I order tortellini ros̩ (yummy) and pile it on top of my pizza! A landmark in the area. Been going for 20 years plus.,7SzKXcoh0QmwGAgY1p-pNw
blZ3C1xR32G5R1UG52dGkA,11/21/12,1,"No video poker machines- oh, yeah.",Xl7b1MmwjStlj-Gi8LEG_g
oqJt5bjP4sCaOoS7tmGXRA,10/2/12,2,"This man is the rudest store keeper I've ever spoken to. When I changed my mind about a bike part I ordered, he said, ""Fuck you!""",XGTKd9UXcLMzDS0q5bon6w
VUrhKz2Ya7IdK5Xyxij2iQ,10/30/12,1,Best Sushi Restaurant..in the world!!,i08sDFsKWEPF2nhx16FZNA
lB6sWYSWnLn4CVkNz-Vo0g,12/23/14,1,"if you don't have your Christmas tree yet, real trees are free until Christmas, Dec 21 to 25",Vi6yC7XiZDADYG73Z0MJAQ
cc_l54wGs7-2myFhD4Xk-Q,11/6/12,1,Salon des m̩tiers d'art d̬s le 7 d̩cembre.,L5Cf7qVbAi3hEYkLiZJokg
Ca2Y05sZ6y57o31cvaE9Yg,8/22/12,1,"Bring it, Dude.",NIg6FlIz5kKEPjT_5DDq0Q
5aacSP9dqZLrl5GCyb-H2w,12/2/12,1,Great place to go for free food samples!,7SzKXcoh0QmwGAgY1p-pNw
ReIfqv0Bm5n_x5-rPL3L9w,10/8/12,1,Try the entre - Shrimp/Scallops and sweet potato - 'beignets des fruit de met"",0x5QF7-kYFCbu6SKiBtt_w
4Jaqh-irxkjjseA5hkqfYg,2/17/13,1,Fermer Le dimanche / closed Sunday,sfZpUCrV7ISjn0TnOgiVLA
UUcZWaHzU30B7EtKaxDllA,1/11/14,1,Quick and simple. Not so cheap tho lol...,15BlnaaH-ohexv9Ikj1TiQ
s-Se9C39G3SSoVPm_SqfkA,7/23/14,1,"Ne jamais alors la jamais, s'y rendre en voiture.",lKYQsbYcTpiSPej-DLDnfg
OVuVPBSkCPCNCuc25Tn-Vw,2/14/14,1,Check in to get a free sake!,qIRlqTsWPm1NMW1_VG9kGg
9zDEG_V97_sOy3r6CQN7gg,8/12/12,1,"Beautiful. Love the scenery and if you just need to relax and enjoy life, this is your place.",tqfLqK64xatvAUWCegn-wg
8PJSfnXpHoENxD-rsGGXWA,11/21/12,1,"Pour le gym, il y a souvent des sp̩ciaux. Le prix r̩gulier ̩tant assez ̩lev̩, soyez �� l'aff��t des offres! Dans le doute, informez-vous �� la r̩ception.",d3AH74Vfro2mtcA_uCETQQ
FyN6aerPklmO8weJbGlPsg,3/1/12,1,FREE cookie dough when papaphx to 95323,n1KWJCpVeoTrzcN9iATfKA
qQt9K-3hGX02nlp4VzbnBA,2/17/14,1,Great last minute deal via Hotwire!,WeX6UjZSTeMfFBQGDfu1jw
2vQoWGEcSSBIJtUiGRKi5g,2/27/13,1,"$21.99 lunch AYCE. So far, so fresh!!",oOayyTrVO-PbVeXXsh_JEQ
QGki1WTqA14I7oe6IkYsJA,12/15/14,2,Snowman cookies are amazing but better when delivered by one of the nicest guys on Yelp!,ODhV53XhesCBLJVfGsJGNA
z_I0ojM_8LhON1laLtntlA,5/12/14,1,"Great deals in sushi and amazing tasting rolls, $29.00 all you can eat sushi and Mondays 50% off on specialty rolls",GUKtHKR3IsEbq9Ko3z3hWQ
lbDBVMkpSKaVgEU9tJOq2A,9/10/13,1,I  really like that they have a pick your own condiments and toppings section. Left me happily full :) get dessert at mad hatter's next door!,MvteA_wOszf3gffkM_CKDQ
mbbgs8HS0meLkmeWWWE-pQ,8/6/13,1,"The guy doing my nails said a full set would only be 40 and talked me into that instead of getting a fill, already knowing what I wanted...and then when it comes time to pay my total was 75$!!! I was not happy. I've never paid that much for a full set pink & white. I will definitely never go back.",jZCo6RaEoRA26zSfHahgjw
FrIYRLOmOSFTe5KKDjzrdA,6/5/12,1,Had the worst dental procedure you can have and they did a great job. Oh and they have tv's in the chairs!,NXR9Zlf0R0O0Xn1D30YlGQ
qJ0cEqTojH9VpqLm2aZrUA,7/3/14,1,Good oil changes. Not expensive. Do t try up upsell the bejesus out of you like the evangelists at Cobblestone,VsdK3A7VzyC-tMYC3WUC2g
dE-eTfSZO1FzFtv8N1RILA,5/10/13,1,Definitely get the Mac and cheese!! Daily specials are delicious,mi1YHDvHj1bUvyEvbauC4Q
QxHM7gQ7RcRHjnmr63xQnQ,7/19/13,1,Waste of $$$$.  No meat    7$$. Go to jersey mikes where it is huge.  Shame on you paradise bakery.  Starved now.,vneMxhC6kkOcaAky9KW_2Q
T3TFoeGc7sj6nOfY860yVA,2/21/13,1,First time here. Service sucks and the store is a complete mess.,R-5E6dfIlilS3YTPNcdnSA
poMD_c9x8rKnKPKVL5QdLg,12/29/11,1,Love the Musakaa wrap. Our new favorite place for a quick dinner.,Qn6fIjRLaLNd4nwEOr63VA
mI2poz7WNXEZtJpY8NAUGQ,1/13/13,1,The potatoes are to die for!,v8V3D8CmRitr4q4NEN_aAA
_WLYW4vzknVRGiVJBUy8oQ,2/18/13,1,Try the oxtails,wPtUeTpYo4MVG3qtue5Y2g
_WLYW4vzknVRGiVJBUy8oQ,4/20/13,1,Decent food. Not much caribbean choices to choose from though:-(,dvt0E9sR7WvoBpFsVFc-BQ
5GKbGn9-fAgQ0njSh3OJ8A,8/1/12,1,One of the places I DJ at & an amazing restaurant w| a fun nightclub above. The perfect combination. :-),SdZ2nnAfcI7fGuYtoUJVRg
5GKbGn9-fAgQ0njSh3OJ8A,11/24/13,1,Meatballs!,vgwDKQfyTrUX3c1ZAMc5VQ
cxNssAOXk9N6McTeD0LwiQ,11/24/15,1,"Photo scavenger hunt. Nothing I wouldn't do for an amazing, beautiful, smart dark chocolate almond bark aficionado.",AYGHNy8gPxl2Q-etTT3hZw
ZCE_ZHlZGpWPGICWpGNrdQ,2/17/14,1,"They have an awesome astronomy club that meets and opens up the huge telescope/observatory for public viewing hours every Friday and Saturday night after the sun goes down.  So far, I've gotten to see the Moon, Orion Nebula, Jupiter, and Saturn up close--super duper cool!!",zfb_dSwWV5mV4f_ZAgkYbg
J7LSbTM72--2497H1kkM0w,6/8/14,1,"This place is always a win. Great food, great drink, great atmosphere. What else do you need?",njZMfx8WAhfDI8bBUOSDLw
4MtJkrwdxcCwOJ4G1HThCA,8/13/11,1,"1 1/2 hour line, but it's free with a new rewards club sign up",ia1nTRAQEaFWv0cwADeK7g
4MtJkrwdxcCwOJ4G1HThCA,12/16/12,1,Excellent crab legs for sunday brunch,2M3KXl3ngurWKpT_V1OB0w
0NeXPGy3_N9T4IeHde7iGQ,5/14/13,1,Much better than last year!  They must have a decent saucier now. The Alfredo was right on.,dYON6iIIkXQb1F2Eo0XaeA
vlEsxOtkCrStCb52gJhG5w,10/11/13,1,"Try the Sonoran white chocolate ale. If you like it, buy it on tap if available because it is a better deal that way.",qb3lltSzKhTSL2jbc9HqyQ
M2LAYSROC_-A2IefyYb-tg,11/6/13,1,The Eye of Africa by Harriet Smith exhibiting until 2 February 2014 in the gallery space. Free. Her first trip to Africa was in 1995. - E,vUWfWfGW6L_DVKHk6I5YYQ
nmGVlLtTE-B0QrXxhaiM_Q,12/31/15,1,Society of Seven tonight New Year's Eve,Q2jWOzEmkl6Zys2R1fFZWg
nmGVlLtTE-B0QrXxhaiM_Q,1/1/16,1,Society of Seven 1975. Can you find Tony & Bert ?,Q2jWOzEmkl6Zys2R1fFZWg
QF0v0RPVXIsAluw3TIfMWg,4/16/13,1,Restaurants only open from 8 am cms plz note!,l1bBsKjKJemf7CwPMXod8g
uiadM74nDbEPGeGQFghK0g,10/12/12,1,Well. It's Vegas and in the Venetian so I mean it's not going to b authentic but honestly this is what my food tastes like if I made it drunk and rinsed it with water. Just sayin. Most places on the strip probably taste like this though. Shrug,3j0VHI3qchU6Iyif6aElhg
A0hxl-YmCYYn0j-X614fQw,11/30/13,1,Phone operator is rude.,kWIyJklrVAxWQ9mi_X5ntg
AUXVvB0Q1EGhJkHNp2TCtw,11/27/12,1,Shania didn't impress me much.  What a boring show,T-b619yiMFLJuDYjmrjbXg
AUXVvB0Q1EGhJkHNp2TCtw,9/6/14,1,Jerrrryyyyyy,AIb__Kf80as48Ji4UJopwg
XZWry6opFKs-BIwfpa_RWg,2/23/12,1,Amazing real New York Italian food.,Jw3LfL1kd_-mZQBCpzTS4w
z6GC2gdtR8IF-gtgErx1SA,4/20/13,1,"Beside from getting hit-on by a creepy dude, great way to spend my saturday lol",tNxrmaERbaEQpSnboMuGcw
z6GC2gdtR8IF-gtgErx1SA,5/12/13,1,Dog friendly on the patio :),mi1YHDvHj1bUvyEvbauC4Q
C6ap5Q7Ux7KQZd1wvqbzdg,8/15/14,2,Sad that we drove 20 min to get here because their business hours on yelp are 10-9. They close at 8.,0glM1e12xIHKBnN66_TFWg
pT5Ypm8isz6bn4esMIspPQ,2/28/13,1,"Out for our wedding anniversary. Food was very good, the company was first class.",OpFSTvYREcZZ1ScB250Lbg
aqpKYPR1wbK2tIdNN04pmg,10/23/12,1,Beer Dinner with Four Friends Brewing!,CvMVd31cnTfzMUsHDXm4zQ
3Onaz69D-ygoTsWROE1u3Q,9/5/12,1,Wednesday 99 cent Tacos,OFaBHmX8W58U8J4fX87i3w
AD0FE_5dM7pWy5YdbMZaGQ,4/2/15,1,"Great bar menu, and the Gingembre Fizz is delicious",Fu4BvdX3xB4e0Mq1Xnd04A
MnpF_R7QAw7WDYmjgkGKwg,2/16/13,2,This place is awful. My broccoli tasted like cigarettes. Food is way over priced.,wz_T1xDjrEfsl36Hg0PDrQ
w2laxcyc6QS28DLbXnfAMg,6/16/13,1,"This place is beyond horrible !!!!!! It was so  dirty and gross. The  service was beyond horrible !! It is soooo bad, I've been to many places in Vegas this place by far one of THE worst !!",vWUh_UAeOl3H0_pl8ZU-1A
OOOcDnF68bPvzWltI4Y0lg,9/19/13,1,"I've been to quite a few other groomers and they don't compare to Hug N Pups. My baby always comes back fresh, clean and pampered! Besides the friendly, great service I especially love the little fabric bandanas they put on the dogs :) great place!",IO1SeLt61p87Eatjx24CYA
B7txe-1iQs1A2rmFMJ8uug,6/30/12,1,"Using my living social deal and trying a new sushi place out. Got good poisoning there, NEVER AGAIN",vzPHp47016Ba0eaQq1i3hA
4sW8Z6NLXLRkruSKSKUEUw,5/29/13,1,This place has the best sandwich you'll ever taste in your life! The ""Doc's Choice"" is a mixture of both sweet and spicy. It's perfect. Try it!,wKof0N-8PJVSJAPzlvW_5Q
iDggZPkFWs9LTuz6fistMw,8/18/12,1,Mmm...100 bottles of beer on the wall!!!!  Sean and Justin are such bad influences....damn you Jameson!!,i9hOs6gvHvtbn0PHSfLRqg
whJ6FmW3SB1q6Gc6eDJAHg,1/14/13,1,Linda was so good here!!! Now she's gone so sad I wish I knew where she went. I feel like the reception people need to be a little more friendly. I do like that it's clean.,gnD6QlyxCq9pie6CyMmSyg
DlQ8ZI4JjmkDrFJDfa3n8A,8/12/11,1,First time having the deep tissue massage and that will be last. I prefer hot stone massage very relaxing,05dgyaN1gwBqKoKAGLgmUQ
FjF27HHDJ7CG5i45MLy8_g,3/9/14,1,Collette is awesome! Ask for her!,Cw3UMmYeqqx1u4HIWaWw3w
sGU0dlsT_zXBW1m_lVLsxg,4/12/13,1,Great food and service! Pad Thai best in Charlotte!,GvN0ZOw6aPlK0ksNPNzu4A
7xF1D9goohr5ovMmaSPSLQ,10/26/12,1,Great intimate venue. Every seat is a great seat. Stage is up high for all to see.,DX0BWzoY9ki3u-IqsdIWnQ
xmbcKrf_at21psoEW7wM0w,3/10/13,1,Closed. Check in = fraud.,p8bkZSzubV3KAmduUIo0lQ
ryFMClSAI4OojKqxhujsqA,6/5/14,1,"Absolutey the worst service ever. Let my dark car sit in the sun for 20 min before wiping down. Streaked and terribly soap stained. Pushed hard to get me to replace the windshield due to a pit that's been there for years on the passenger side telling me I would get better visibility. Completely Hispanic speaking crew and lazy as the day is long. Why would anyone ever go here is beyond me, I will never ever return",m4x6Sn3aYy0Xs-ACcRwVKA
8dttiora4SPWDowtQY4giw,2/25/13,1,Garlic Garlic Garlic is where its at!,xjg8uHKpbS_OCiIki1uH1A
SuQE8pJKzCTDE9Zi-atXWw,3/9/13,1,Tire sur la neige station,bAgO9_hnkDjlFAkUhCSwMQ
SuQE8pJKzCTDE9Zi-atXWw,8/3/13,1,"Make sure you pick up your fresh produce from different vendors. Take a coffee break at one of the caf̩s and indulge in some of the finest baked goods around. Before you leave, smell the flowers and buy some to surprise a loved one.",fQR97M7EzFO6vZ6R9RIN3g
xDsnQkMPtpZQiMp8nZg5Yw,6/29/12,1,Great place to get breakfast and have time to sit back and ponder.,5S9m59LIi8N2Skas1XlEzg
xDsnQkMPtpZQiMp8nZg5Yw,11/26/12,1,Natural burger is down right crack,4soNw4ztIaWASzWCBSVJyA
gX-yJJB72zfuzJC_27IwPg,4/11/13,1,"It's a buffet... Clean place, friendly staff and good food... And they serve a great hot tea!",AKvEiRlf-6vJnM0uZ1nq3A
gX-yJJB72zfuzJC_27IwPg,8/5/13,1,"I'm picky about my Asian food. It was the closest to authentic in the area. After I found a hair in my fried rice, I can not think of going back.",ly4rR54oXL-LCVo947piSQ
gAwoeSYoyVjp5rcwnaTz2w,4/27/13,1,Come here often. This place is great for buying gifts for loved ones that just arrived in town. It gives visitors a great taste of what Scottsdale is about.,wDAAn0HlnuZQnfga6CVIKQ
1kF0KxuGEGp2Y-3Vtl8ePQ,11/14/14,1,"6 employees chit chatting in the store, 10 people in line and two people ringing.  That line didn't move for 20 minutes and they couldn't send someone else to ring?  Someone asked me if we needed help while waiting for our friend and I said said, ""no, but you could probably send another cashier up there bc the line hasn't moved in 20 minutes,"" and he went back to talking to his buddy.  Nothing like lazy associates.  Fail.",qVJaMwu9W1lmOOYjqp4v5A
g3-LD-78T2g8fYamv7SndQ,10/9/14,1,Free cupcake day October 15th all day for their 7th anniversary at all les Glaceurs location,Vi6yC7XiZDADYG73Z0MJAQ
pLCRUdm0YGfRL3lR9PSkcA,1/21/13,1,We haven't had a sandwich or salad that we did not enjoy.,fLjjtm4beQfqPxLfeuqboA
ryvMJK6AlbU35HKrlFT61w,6/1/12,1,"My salad and meat heaven. I have arrived and very happy about it. :) it's good to find out who ur real friends are, they'll carry you out of Texas de brasil after an all meat throwdown'",NJr3BrZmavIuzKxE5W-aoQ
ryvMJK6AlbU35HKrlFT61w,8/15/12,1,Happy Birthday,n6WH0nT1-YP5QVasFuqGVQ
ryvMJK6AlbU35HKrlFT61w,2/7/13,1,At least 1 1/2 wait. Almost worse than M&M Donuts!!!,oOayyTrVO-PbVeXXsh_JEQ
ryvMJK6AlbU35HKrlFT61w,4/7/13,2,"Definitely make reservations, go easy on salad, eat meat and save room for dessert",NJr3BrZmavIuzKxE5W-aoQ
ryvMJK6AlbU35HKrlFT61w,8/9/13,1,WAY TOO COLD! You would think the staff would notice when their guests are shivering as they eat! Turn the AC down!!,75aS9NTL-k8p56uafVR1cQ
ryvMJK6AlbU35HKrlFT61w,8/22/13,1,Sign up online for birthday and anniversary offers. Free meal for your bday.,ia1nTRAQEaFWv0cwADeK7g
ryvMJK6AlbU35HKrlFT61w,5/23/14,1,Pace yourself. Forreals,-2N4vCrt8c0A5wZd7AHxZg
k9HpOpa9StSFqp1Ym-hbUg,2/20/13,1,Grad lounge is the place to be!,ljy7i1tshw01RWBeF3HT-g
XZHy1Ba36Y1Y1LRHguZjwQ,8/27/12,1,They deliver!,miGunl-wjkFvczfVTUMizA
3TkYBmVGHz-t4mc1U8Eo0g,2/10/13,1,They charge you $.50 for a take out container...I should start bringing my own.,JXCthhuy_Rtqix8L-YbZww
SBvw-IpLThBeiJF5qs9oMQ,7/11/14,1,To Bunny G's ""one star"" comment because of the line- FYI you can call in your order then just walk up to the front and pick it up to avoid the line. Lunchtime always has a line because its a great place to eat! Not their fault.,idylzJBwzJhrA25UysCifA
hwXFp8FKJ7ivQb8_f4X23g,11/12/12,1,"Wow, that is great panang curry!  Impressively wonderful smell too",1diI7PX0AxbbtiUB7nPbuQ
qlrZzAktK8wODSHxhLEK7w,4/20/13,1,Damn good and damn cheap fish tacos.,ST8Yzlk2MqKlcaLqL2djBg
_G5pDGRJL0mhLRgIViW2sA,12/24/13,1,Luv this show..fuck the haters,nG_zliKHG2PUttJa8z2APQ
_G5pDGRJL0mhLRgIViW2sA,7/17/14,4,GET A REFUND! - I called the Cirque Du Soliel head office in Las Vegas 702-352-0221 and very nicely explained that the show was sh*t and that it did not live up to the level of quality that I would expect from a CDS show and asked for a refund.  I was offered complimentary tickets to a future CDS show. When I said that that was not acceptable and that only a full refund would be a satisfactory resolution I was given a FULL REFUND!  Don't be a victim - get a refund!,oLSuDRRkkLtbG0p0kewFkg
k-Qn8eTYiPuupKbvPS1I9A,5/3/14,1,Little neighborhood bar with a great beer selection. ..good place to just hang out.,rNtnIqaU6k9y537fjEqwzg
rGvkljWlP7ysvLEUucoyqA,2/23/13,1,"My wife almost choked to death in this restaurant because of the kitchen's negligence, and the staff said, ""so, it happens"". I previously posted a review, interesting that it is gone from Yelp.  How can these reviews be accurate? What kind of dream world do you live in, that you think this is 4 or 5 stars?!",ue7ak2JMORJXyor0MmW3Jw
3ciBxlsQrtyraRrhoO-_Vw,7/6/14,1,They do euthanasia here!,MFPH3XwqurAOx-XzJ9myNg
Mk3Zdgr98L5aX8OZbamLUg,9/19/14,1,The grits that come with the ribs are HEAVENLY. I wonder if they'd let you order it as a side dish....,eE1dMYBjtTY2U2sNMbMajA
ZQZzgR51Yf2PlDpQrwHkOw,10/14/12,1,Food is amazing every single time! Best part is they are also dog friendly on the patio!!,zqLdiY2OEdf-2EYEyvDspg
ZQZzgR51Yf2PlDpQrwHkOw,11/3/12,1,"Pabst blue ribbon! Wet burrito, LSU VS BAMA,  great night......roll tide!",3A3_u-Q07t7tbhPpnpqc5g
cBpJIOrVXotDI0XAZH_k0g,10/26/11,1,"120 something beers on tap???  Oh, yes please!!",VZY2Bm2TAz2v1b9CRyrqIA
cBpJIOrVXotDI0XAZH_k0g,7/27/12,1,Watermelon Martinis are Awesome! Happy Hour till 6!,_oeeZwI4VY-Gyxs9lMhJnQ
cBpJIOrVXotDI0XAZH_k0g,9/29/12,1,"Great beer... Try the German hefes, as close as you can get to authentic Bavarian brew.",FhJ7YqyoG54yo_rBmcbQBg
cBpJIOrVXotDI0XAZH_k0g,3/12/13,1,Won't go back!,RotG1z1ZxA--cfeR2EloVw
cBpJIOrVXotDI0XAZH_k0g,2/15/14,1,music is too loud!!!!!,uRhxqIdyu_jjoDKm8lSEDg
Vxb8xRSm79m3WosnTNvVFQ,5/15/13,2,No such restaurant at this address. It's an office park.,yB5lUbZGnQVHnQVi7ikfIw
GEKcRNoBCISSKDS8531xmg,7/14/13,1,Is there a gym in here? Bc everyone is in workout clothes.,uDVrgAX94cg2qndTSxsRqA
fFlMAm0RBdfzrDfpicTPJg,9/15/12,1,BWW is a gift and a curse.  Get here early on game days or stand shoulder to shoulder in awkward silence in the doorway.,WgXFW5t7NFt4qD7c3eNN3g
fFlMAm0RBdfzrDfpicTPJg,8/14/14,1,Just avoid this one. Service sucks. Tempe is so much better.,Kr0oweaH-c2dY9paYGRlPw
52QtjHlHoa7V611bOvv1aw,9/14/12,1,"Very tasty blend of trad sushi and stylish cooked Japanese food. The sashimi tacos, sirloin wrapped asparagus and Salary Man muddled whisky all rocked",ilSpGCdSqi9PVV_KfC4xrQ
52QtjHlHoa7V611bOvv1aw,9/28/12,1,"Everything is amazing! Sushi, filet and the egg plant are what I recommend.",BV1ir8D2fpek-yYs8MpNGQ
52QtjHlHoa7V611bOvv1aw,11/14/12,1,Great breakfast!  Try the ""South"".,BPXzpOZpIl0eepU6GfKbIQ
52QtjHlHoa7V611bOvv1aw,11/24/12,1,Lobster rolls are amazing.  Holy Shi%!,EsWCLBsOa_Wp2wpOh4dPXA
52QtjHlHoa7V611bOvv1aw,12/29/15,1,Could have been better if that drunk bitch with the annoying laugh wouldn't sit right behind me,zz8Hzm7OKANLTuGClBcZnQ
TakzvjVEcezDYtsmZ1QW_Q,10/20/12,1,Ask for more chips- best flautas anywhere,agcdBcPKVJJ4jfV2ox98bA
Cota2ttLUjoKhFU6ukYqSA,9/20/13,1,"Do not order their sticky Rice & Thai Iced Tea, no good!",stwHZ69weNYT9wphX8_agg
s3D7EEo1Or4SsxRRjURJwg,10/14/12,1,Lower your expectations....   Don't think of it as eating pizza think of it as starting a 48 hour body cleanse...  Does taste better than dirt and rocks.,zJJksEbaryUgHKWuT1xtvA
vpGKjswbbNIM4NTaZM5oEA,10/15/12,1,Love my tees!!!,pj8ui2eUjnDg2YGHqscRlg
g0OCP2j9Z-m0BrWlQ3CaKA,4/9/13,1,"My go-to spot for Mexican this side of town. Authentic and well priced. If you want something that is not on the menu, just ask. Great NC and CLT beer always on tap.",eQQy-bxHAU77xLPlGlutyg
pwF_phwjD1ZHsY1xC9H7mA,8/25/12,1,"Best iced coffee, vegan pastries and alien burrito!",T-jcC4C-2LijAhlDhpFH6g
pwF_phwjD1ZHsY1xC9H7mA,11/30/12,1,Completely Obsessed. Best coffee in vegas! Amazing vegan food and pastries!!,bk0brhzctFKPgUqXb231mw
pwF_phwjD1ZHsY1xC9H7mA,1/5/13,1,Hazelnut latte with almond milk and a vegan Alien burrito. Yum!,S0yRUj8IbVjO_2tT66DyQw
pwF_phwjD1ZHsY1xC9H7mA,6/18/13,1,"Love Sunrise coffee! Any of their sandwiches can be ordered with gluten free bread, and it is good!",4FKD8TiB2xJhQlTX7DXkwQ
pwF_phwjD1ZHsY1xC9H7mA,10/20/15,1,You can purchase their great coffee to brew at home!,O40WWtg7RvUhY8GubqNkbA
rRe2eLIQ4MQ7d6vFL26Qdg,1/22/13,1,this location re-opened january 2013!  bought subs there this week!,kU7iQDW70gcCVBX9uQVFHA
D8DXsQQzAuGFlI_F0ZYJfw,7/3/14,1,Great rolls!,XuSDFFEwgPvJLeYH06dyww
foSOE-YypvHxxSDOwEz8pQ,12/10/11,1,On the Santa Train,G2NDI0vHpV3FqL0VslseSA
IbjylFxjJe68Y9wPdEXjHw,4/21/13,1,Giving the Cinnamon Brioche French Toast a try.,pGHWVW-8kz7EmobBbL0UXg
GQoipuiAzh9bWuvijIODgg,6/27/12,2,Pesto cavatappi is amazing!!,4Y1NFQzF9XcGo-xvmk7C4w
4zfrcEmGvZ4oYKx_revTxA,4/3/11,1,P1 with spring rolls!!,7-HLwukQ2Lig3s49tF3DmQ
4zfrcEmGvZ4oYKx_revTxA,10/14/13,1,Get here early. It gets packed for lunch!,6XJfj4qjQlxjT-nPw4MSUQ
pQHk7IZs74fcvoby1VqIRA,8/14/10,1,Order the Wedding Soup. Its very hearty and has good flavor but ask for some cheese to put on it.,0TIkNBDKawK_NDCLSXrYLA
WN2QUFWxIiTtUgW-oczrQg,4/29/13,1,OMG cakes! You could have cake and wine here in the evening. Win.,wx12_24dFiL1Pc0H_PygLw
y7kvhDT_VfcpcINliAuSBw,8/15/13,1,"Hours seem to be wrong on Yelp, 1am close generally with a 3am Festival close?",dMNex88xg0EsAda_O7Jphg
f9vH4Xm_Kco27qT13HkZ3g,5/2/14,1,"Insane hot chocolate here! It's a bit pricey, �4.50-�5 but the quality is SO much better. Powdered HC from a cafe is �3? Pay the extra 1.50 for pure melted chocolate and fresh whipped cream. It's worth it, and this is coming from someone who isn't a crazy chocolate or cream fan!",V1iYDdY05NuNd9_wyoF8uQ
e07oS_e_9d1zLleFzUNHAg,3/23/13,1,The tag lies! This place isn't pricey at all. �20/person? Hardly expensive.,SAfayJOdbhzl3BNVPQmdmw
Z_JgDZvr0Insk_fsG9ZNIg,11/20/12,1,Their wifi is down today. Great.,wx12_24dFiL1Pc0H_PygLw
xPqe7DBRC7PWmEtMz5CbGQ,9/24/12,1,Top floor/ 5th floor has a lot of noise on the roof and whistling from the wind.  Lower floors are quieter.,beeNgNDk6rvDC7kXN1qOjg
91-vpXOrnZeHuxgN4xDiWg,11/2/12,1,Having a great time at the annual edinburgh CII dinner.,45hg3tzEPD-PnvSeiNi83w
CjXMqzgucLNyPF49NopgUA,3/14/13,1,Patrick and the boys got ya covered!,zME0c6ew0I4uGJlbHx0stg
t3-oreHfx5CTZRM5jUcT4A,4/30/13,2,"A quiet place to work in the afternoon and the wifi is good, but they strangely have a rule against plugging in electronic devices which can be problematic",gxNLfuOCnHrH5kVVWhFDiQ
bYVw4AB5Y7plyqxAJgSi5w,5/4/13,1,Eagerly waiting for my BBQ chicken burger!,In6L6fy4jFlN0E-LEZXGiw
QVLo-oLz3-fmDINKHQofvQ,8/6/15,1,"There's been a complete refurb, loads more seats. Unfortunately the service area where you collect your coffee now is tiny and restricted. Good thinking Batman...",ScullHVHSQsJfVGAyCC0UA
PHkkv7iq89MHZcranxyx0Q,3/22/13,1,Going to see the Palma Violets gig to tonight. By the look of the queue - we are going to be the oldest people in the building tonight :-),45hg3tzEPD-PnvSeiNi83w
